Year	Round	raceId	Driver	driverId	LapTime_sec	best_s1_sec	best_s2_sec	best_s3_sec	FastestPracticeLap_sec	SpeedI1_mph	SpeedI2_mph	SpeedFL_mph	SpeedST_mph	best_theory_lap_sec	Session
2023	19	1098.0	BOT	valtteri-bottas	78.955	27.964	30.582	20.337	78.437	194.489123	180.19759	155.964121	213.130253	78.883	FP2
2023	19	1098.0	DOO	jack-doohan	82.109	28.75	31.544	21.499	82.109	190.760897	177.712106	152.235895	210.02339800000001	81.793	FP1
2023	19	1098.0	GAS	pierre-gasly	79.642	28.145	31.023	20.474	79.509	193.246381	179.576219	152.857266	211.887511	79.642	FP2
2023	19	1098.0	HAD	isack-hadjar	81.941	28.683	31.822	20.99	81.941	190.139526	178.333477	151.614524	210.02339800000001	81.495	FP1
2023	19	1098.0	HAM	lewis-hamilton	79.024	28.072	30.631	20.321	78.522	192.62501	180.818961	153.478637	211.26614	79.024	FP2
2023	19	1098.0	HUL	nico-hulkenberg	79.535	27.905	31.137	20.493	79.32	195.731865	182.683074	156.585492	218.101221	79.535	FP2
2023	19	1098.0	LEC	charles-leclerc	78.952	27.937	30.513	20.502	78.952	197.595978	182.683074	156.585492	216.237108	78.952	FP2
2023	19	1098.0	MAG	kevin-magnussen	80.112	28.053	31.182	20.835	79.573	196.353236	182.061703	155.964121		80.07	FP2
2023	19	1098.0	NOR	lando-norris	78.805	28.043	30.424	20.338	78.48	192.003639	180.19759	152.857266	211.26614	78.805	FP2
2023	19	1098.0	OCO	esteban-ocon	79.077	28.091	30.555	20.431	79.077	192.62501	180.19759	150.993153	210.02339800000001	79.077	FP2
2023	19	1098.0	PER	sergio-perez	78.988	28.004	30.461	20.493	78.026	193.867752	181.440332	152.857266	214.994366	78.958	FP2
2023	19	1098.0	PIA	oscar-piastri	79.163	28.057	30.725	20.381	78.392	192.003639	179.576219	154.100008	211.887511	79.163	FP2
2023	19	1098.0	RIC	daniel-ricciardo	79.002	28.113	30.515	20.374	78.499	191.382268	180.818961	153.478637	210.644769	79.002	FP2
2023	19	1098.0	RUS	george-russell	79.227	28.1	30.562	20.565	78.248	191.382268	179.576219	154.721379	210.644769	79.227	FP2
2023	19	1098.0	SAI	carlos-sainz-jr	79.257	28.034	30.753	20.47	79.257	195.110494	181.440332	155.34275	214.994366	79.257	FP2
2023	19	1098.0	SAR	logan-sargeant	79.9	28.148	30.99	20.634	78.718	193.246381	180.19759	154.721379	213.130253	79.772	FP2
2023	19	1098.0	STR	lance-stroll	80.075	28.227	30.907	20.805	79.094	191.382268	178.333477	151.614524	210.02339800000001	79.939	FP2
2023	19	1098.0	TSU	yuki-tsunoda	79.29	28.038	30.775	20.477	78.45	193.246381	180.19759	155.964121	212.508882	79.29	FP2
2023	19	1098.0	VER	max-verstappen	78.686	27.91	30.393	20.383	77.887	194.489123	178.954848	154.721379	214.994366	78.686	FP2
2023	19	1098.0	VES	frederik-vesti	82.937	29.087	32.538	21.312	82.937	187.032671	173.98388	150.371782	208.780656	82.937	FP1
2023	19	1098.0	ZHO	guanyu-zhou	79.415	28.149	30.623	20.633	78.917	194.489123	180.818961	155.964121	214.372995	79.405	FP2
2023	20	1099.0	ALB	alexander-albon	72.044	18.797	36.629	16.618	72.044	196.974607	160.313718	200.702833	203.809688	72.044	FP1
2023	20	1099.0	ALO	fernando-alonso	72.615	18.971	36.887	16.757	72.615	193.246381	160.935089	200.08146200000002	205.05243000000002	72.615	FP1
2023	20	1099.0	BOT	valtteri-bottas	73.012	19.008	37.276	16.715	73.012	195.731865	158.449605	201.945575	203.809688	72.999	FP1
2023	20	1099.0	ERROR												FP2
2023	20	1099.0	GAS	pierre-gasly	72.184	18.855	36.782	16.547	72.184	198.217349	162.799202	206.295172	204.431059	72.184	FP1
2023	20	1099.0	HAM	lewis-hamilton	72.638	19.06	36.667	16.719	72.638	194.489123	160.313718	197.595978	202.566946	72.446	FP1
2023	20	1099.0	HUL	nico-hulkenberg	71.928	18.767	36.555	16.595	71.928	196.353236	160.313718	200.702833	203.188317	71.917	FP1
2023	20	1099.0	LEC	charles-leclerc	71.84	18.699	36.657	16.41	71.84	198.83872	163.420573	204.431059	206.916543	71.766	FP1
2023	20	1099.0	MAG	kevin-magnussen	72.592	18.767	36.954	16.629	72.592	196.353236	159.692347	203.188317		72.35	FP1
2023	20	1099.0	NOR	lando-norris	73.629	18.74	36.533	16.812	73.629	196.353236	155.34275	201.945575	204.431059	72.085	FP1
2023	20	1099.0	OCO	esteban-ocon	72.779	18.86	37.158	16.747	72.779	198.217349	160.935089	201.324204	205.673801	72.765	FP1
2023	20	1099.0	PER	sergio-perez	73.056	19.01	37.246	16.742	73.056	195.731865	160.935089	202.566946	205.673801	72.998	FP1
2023	20	1099.0	PIA	oscar-piastri	73.838	18.638	36.514	16.801	73.838	197.595978	160.313718	203.809688	205.673801	71.953	FP1
2023	20	1099.0	RIC	daniel-ricciardo	72.778	18.899	37.072	16.807	72.778	195.731865	160.313718	200.702833	203.188317	72.778	FP1
2023	20	1099.0	RUS	george-russell	71.865	18.639	36.609	16.617	71.865	195.110494	162.799202	198.83872	204.431059	71.865	FP1
2023	20	1099.0	SAI	carlos-sainz-jr	71.732	18.648	36.524	16.56	71.732	198.83872	160.313718	205.05243000000002	206.916543	71.732	FP1
2023	20	1099.0	SAR	logan-sargeant	72.579	18.77	37.093	16.652	72.579	197.595978	162.177831	203.188317	203.809688	72.515	FP1
2023	20	1099.0	STR	lance-stroll	72.136	18.705	36.733	16.698	72.136	198.217349	161.55646000000002	200.08146200000002	205.05243000000002	72.136	FP1
2023	20	1099.0	TSU	yuki-tsunoda	72.714	18.848	37.16	16.669	72.714	195.731865	160.935089	201.945575	203.809688	72.677	FP1
2023	20	1099.0	VER	max-verstappen	72.793	18.88	37.247	16.666	72.793	196.353236	161.55646000000002	201.324204	203.809688	72.793	FP1
2023	20	1099.0	ZHO	guanyu-zhou	72.481	18.924	36.945	16.59	72.481	196.974607	162.177831	200.08146200000002	204.431059	72.459	FP1
2023	21	1100.0	ALB	alexander-albon	96.688	27.976	32.041	36.643	94.726	114.332264	131.730652	197.595978	213.751624	96.66	FP2
2023	21	1100.0	ALO	fernando-alonso	95.793	27.117	32.07	36.473	94.788	114.953635	131.730652	194.489123	207.537914	95.66	FP2
2023	21	1100.0	BOT	valtteri-bottas	96.129	27.612	32.01	36.507	94.908	111.225409	131.109281	196.974607	208.780656	96.129	FP2
2023	21	1100.0	GAS	pierre-gasly	97.134	28.225	32.19	36.719	96.485	112.468151	129.245168	194.489123	205.673801	97.134	FP2
2023	21	1100.0	HAM	lewis-hamilton	96.663	27.608	32.2	36.588	94.853	111.84678	131.730652	198.217349	207.537914	96.396	FP2
2023	21	1100.0	HUL	nico-hulkenberg	96.489	27.903	31.749	36.837	95.112	114.953635	132.352023	194.489123	208.159285	96.489	FP2
2023	21	1100.0	LEC	charles-leclerc	95.265	27.161	31.288	36.816	95.265	113.710893	132.352023	193.867752	207.537914	95.265	FP2
2023	21	1100.0	MAG	kevin-magnussen	96.917	27.596	32.159	37.146	95.067	111.84678	132.352023	190.139526	204.431059	96.901	FP2
2023	21	1100.0	NOR	lando-norris	96.864	27.691	32.445	36.728	95.089	114.332264	132.352023	192.62501	203.188317	96.864	FP2
2023	21	1100.0	OCO	esteban-ocon	97.241	27.995	32.435	36.811	95.297	113.089522	129.866539	201.945575	196.353236	97.241	FP2
2023	21	1100.0	PER	sergio-perez	96.085	27.448	31.994	36.643	94.706	113.710893	131.109281	195.110494	214.994366	96.085	FP2
2023	21	1100.0	PIA	oscar-piastri	96.987	27.588	32.313	37.086	94.491	110.604038	129.245168	195.110494	203.188317	96.987	FP2
2023	21	1100.0	RIC	daniel-ricciardo	97.68	28.004	32.262	37.233	97.68	114.953635	129.245168	192.62501	204.431059	97.499	FP2
2023	21	1100.0	RUS	george-russell	96.89	27.801	32.312	36.579	94.093	113.710893	131.730652	195.731865	205.05243000000002	96.692	FP2
2023	21	1100.0	SAI	carlos-sainz-jr	95.782	27.248	31.693	36.773	95.782	114.332264	132.352023	190.139526	209.402027	95.714	FP2
2023	21	1100.0	SAR	logan-sargeant	98.14	28.328	32.667	37.145	94.645	111.225409	129.866539	194.489123	208.780656	98.14	FP2
2023	21	1100.0	STR	lance-stroll	96.496	27.559	31.988	36.933	95.253	114.332264	132.352023	192.62501	203.809688	96.48	FP2
2023	21	1100.0	TSU	yuki-tsunoda	97.412	28.004	32.31	37.035	96.087	114.332264	130.48791	194.489123	204.431059	97.349	FP2
2023	21	1100.0	VER	max-verstappen	96.183	27.302	31.86	36.965	94.653	113.089522	129.866539	193.246381	209.402027	96.127	FP2
2023	21	1100.0	ZHO	guanyu-zhou	97.656	27.833	32.588	37.083	95.881	114.332264	132.352023	196.353236	190.139526	97.504	FP2
2023	22	1101.0	ALB	alexander-albon	86.081	17.482	36.776	31.823	84.929	182.683074	200.702833	134.837507	204.431059	86.081	FP2
2023	22	1101.0	ALO	fernando-alonso	85.397	17.446	36.766	31.175	85.343	180.19759	195.110494	134.837507	199.460091	85.387	FP2
2023	22	1101.0	BEA	oliver-bearman	87.569	17.966	37.434	32.049	87.569	175.847993	196.974607	131.109281	198.83872	87.449	FP1
2023	22	1101.0	BOT	valtteri-bottas	85.024	17.471	36.453	31.1	85.024	179.576219	200.08146200000002	134.837507	203.188317	85.024	FP2
2023	22	1101.0	DEN	jake-dennis	87.208	17.918	36.929	32.243	87.208	178.333477	200.702833	134.837507	203.809688	87.09	FP1
2023	22	1101.0	DOO	jack-doohan	86.865	17.758	37.243	31.804	86.865	180.19759	197.595978	134.837507	200.702833	86.805	FP1
2023	22	1101.0	DRU	felipe-drugovich	86.36	17.679	36.976	31.691	86.36	178.333477	195.731865	131.109281	196.974607	86.346	FP1
2023	22	1101.0	GAS	pierre-gasly	85.321	17.499	36.529	31.293	85.303	180.818961	198.217349	132.973394	203.188317	85.321	FP2
2023	22	1101.0	HAD	isack-hadjar	87.244	18.089	36.966	32.077	87.244	177.090735	200.702833	129.866539	203.188317	87.132	FP1
2023	22	1101.0	HAM	lewis-hamilton	85.315	17.375	36.648	31.22	85.292	180.818961	195.731865	132.352023	201.324204	85.243	FP2
2023	22	1101.0	HUL	nico-hulkenberg	87.147	17.931	37.318	31.898	85.584	178.333477	196.974607	132.352023	199.460091	87.147	FP2
2023	22	1101.0	LEC	charles-leclerc	84.809	17.51	36.263	31.036	84.809	181.440332	199.460091	135.458878	205.673801	84.809	FP2
2023	22	1101.0	MAG	kevin-magnussen	86.413	17.441	36.928	31.642	85.652	178.954848	197.595978	131.109281	201.324204	86.011	FP2
2023	22	1101.0	NOR	lando-norris	84.852	17.323	36.459	31.07	84.513	180.19759	194.489123	134.837507	198.83872	84.852	FP2
2023	22	1101.0	OCO	esteban-ocon	85.566	17.505	36.744	31.317	85.194	181.440332	197.595978	135.458878	201.945575	85.566	FP2
2023	22	1101.0	OSU	zak-osullivan	87.46	17.83	37.491	32.139	87.46	177.090735	195.731865	134.216136	198.217349	87.46	FP1
2023	22	1101.0	OWA	patricio-oward	87.114	17.852	37.259	31.918	87.114	175.847993	193.867752	134.216136	195.731865	87.029	FP1
2023	22	1101.0	PER	sergio-perez	85.112	17.381	36.251	31.44	85.112	180.818961	201.945575	132.352023	206.916543	85.072	FP2
2023	22	1101.0	PIA	oscar-piastri	85.361	17.252	36.875	31.234	84.81	180.818961	197.595978	135.458878	200.702833	85.361	FP2
2023	22	1101.0	POU	theo-pourchaire	87.093	17.988	37.13	31.975	87.093	176.469364	196.353236	135.458878	198.83872	87.093	FP1
2023	22	1101.0	RIC	daniel-ricciardo	85.467	17.605	36.656	31.206	85.467	177.712106	197.595978	135.458878	201.945575	85.467	FP2
2023	22	1101.0	RUS	george-russell	85.122	17.37	36.68	31.072	84.418	180.818961	195.110494	135.458878	200.08146200000002	85.122	FP2
2023	22	1101.0	SAI	carlos-sainz-jr	86.707	17.701	37.123	31.883	85.713	178.954848	198.217349	133.594765	202.566946	86.707	FP2
2023	22	1101.0	SAR	logan-sargeant	86.659	17.733	36.988	31.938	85.205	180.818961	198.217349	134.837507	201.945575	86.659	FP2
2023	22	1101.0	SHW	robert-shwartzman	86.703	17.833	36.793	32.077	86.703	178.333477	200.08146200000002	133.594765	202.566946	86.703	FP1
2023	22	1101.0	STR	lance-stroll	85.492	17.487	36.637	31.302	85.405	180.19759	192.003639	134.216136	199.460091	85.426	FP2
2023	22	1101.0	TSU	yuki-tsunoda	85.669	17.607	36.639	31.423	85.222	178.333477	197.595978	134.837507	200.08146200000002	85.669	FP2
2023	22	1101.0	VER	max-verstappen	84.982	17.503	36.408	31.005	84.982	179.576219	198.217349	134.216136	202.566946	84.916	FP2
2023	22	1101.0	VES	frederik-vesti	86.815	17.746	37.175	31.795	86.815	177.712106	195.110494	133.594765	196.353236	86.716	FP1
2023	22	1101.0	ZHO	guanyu-zhou	85.223	17.478	36.542	31.11	85.223	180.19759	198.83872	133.594765	201.945575	85.13	FP2
2024	1	1102.0	ALB	alexander-albon	91.333	29.341	39.097	22.895	91.333	148.507669	167.77017	175.226622	196.353236	91.333	FP2
2024	1	1102.0	ALO	fernando-alonso	90.66	29.252	38.692	22.706	90.66	149.12904	165.906057	175.226622	196.353236	90.65	FP2
2024	1	1102.0	BOT	valtteri-bottas	92.001	29.612	39.397	22.992	92.001	149.12904	167.148799	171.498396	191.382268	92.001	FP2
2024	1	1102.0	GAS	pierre-gasly	91.951	29.615	39.147	23.033	91.951	147.264927	167.148799	173.362509	193.867752	91.795	FP2
2024	1	1102.0	HAM	lewis-hamilton	90.374	29.037	38.734	22.603	90.374	149.12904	169.012912	175.847993	195.731865	90.374	FP2
2024	1	1102.0	HUL	nico-hulkenberg	90.884	29.105	39.074	22.705	90.884	150.371782	169.634283	175.847993	196.974607	90.884	FP2
2024	1	1102.0	LEC	charles-leclerc	91.113	29.331	38.92	22.7	91.094	149.750411	169.634283	176.469364	194.489123	90.951	FP2
2024	1	1102.0	MAG	kevin-magnussen	91.764	29.382	39.194	23.079	91.671	149.750411	170.255654	177.090735		91.655	FP2
2024	1	1102.0	NOR	lando-norris	92.608	29.347	39.221	23.345	91.118	149.12904	169.012912	149.750411	192.62501	91.913	FP2
2024	1	1102.0	OCO	esteban-ocon	92.027	29.591	39.278	23.031	92.027	147.886298	167.148799	172.741138	194.489123	91.9	FP2
2024	1	1102.0	PER	sergio-perez	91.115	29.192	39.047	22.858	91.115	146.643556	168.391541	175.226622	195.731865	91.097	FP2
2024	1	1102.0	PIA	oscar-piastri	90.784	29.266	38.665	22.853	90.784	148.507669	169.634283	176.469364	193.246381	90.784	FP2
2024	1	1102.0	RIC	daniel-ricciardo	91.516	29.345	39.353	22.779	91.449	149.12904	169.012912	177.090735	196.974607	91.477	FP2
2024	1	1102.0	RUS	george-russell	90.58	29.081	38.923	22.576	90.58	149.12904	168.391541	176.469364	195.731865	90.58	FP2
2024	1	1102.0	SAI	carlos-sainz-jr	90.769	29.353	38.705	22.711	90.769	149.12904	169.634283	174.605251	193.246381	90.769	FP2
2024	1	1102.0	SAR	logan-sargeant	91.715	29.471	39.142	22.925	91.715	147.264927	167.148799	174.605251	195.731865	91.538	FP2
2024	1	1102.0	STR	lance-stroll	90.891	29.135	38.939	22.817	90.891	149.750411	167.148799	175.226622		90.891	FP2
2024	1	1102.0	TSU	yuki-tsunoda	91.881	29.367	39.472	22.948	91.631	147.886298	168.391541	174.605251	196.353236	91.787	FP2
2024	1	1102.0	VER	max-verstappen	90.851	29.131	38.834	22.843	90.851	148.507669	167.77017	175.847993	195.110494	90.808	FP2
2024	1	1102.0	ZHO	guanyu-zhou	92.048	29.664	39.309	23.033	92.0	148.507669	166.52742800000001	170.877025	190.760897	92.006	FP2
2024	2	1103.0	ALB	alexander-albon	89.789	32.574	28.428	28.592	89.789	179.576219	197.595978	187.654042	201.324204	89.594	FP2
2024	2	1103.0	ALO	fernando-alonso	88.827	32.26	28.222	28.345	88.827	180.19759	202.566946	187.654042	205.05243000000002	88.827	FP2
2024	2	1103.0	BOT	valtteri-bottas	90.153	33.021	28.457	28.672	90.083	178.333477	201.945575	182.683074	203.809688	90.15	FP2
2024	2	1103.0	GAS	pierre-gasly	89.528	32.661	28.302	28.565	89.528	178.333477	201.324204	187.654042	205.05243000000002	89.528	FP2
2024	2	1103.0	HAM	lewis-hamilton	89.504	32.742	28.328	28.428	89.268	180.818961	203.188317	190.139526	205.05243000000002	89.498	FP2
2024	2	1103.0	HUL	nico-hulkenberg	90.077	32.919	28.535	28.623	89.675	178.954848	204.431059	190.760897	207.537914	90.077	FP2
2024	2	1103.0	LEC	charles-leclerc	89.18	32.465	28.327	28.388	88.608	179.576219	201.945575	189.518155	205.05243000000002	89.18	FP2
2024	2	1103.0	MAG	kevin-magnussen	89.985	33.025	28.343	28.516	89.485	178.954848	202.566946	187.654042	206.916543	89.884	FP2
2024	2	1103.0	NOR	lando-norris	89.758	32.572	28.434	28.691	88.971	178.333477	198.83872	185.789929	201.324204	89.697	FP2
2024	2	1103.0	OCO	esteban-ocon	89.901	32.597	28.501	28.698	89.575	178.333477	199.460091	190.760897	204.431059	89.796	FP2
2024	2	1103.0	PER	sergio-perez	89.3	32.54	28.33	28.43	88.906	179.576219	201.324204	189.518155	203.188317	89.3	FP2
2024	2	1103.0	PIA	oscar-piastri	89.594	32.461	28.195	28.607	89.213	178.954848	198.83872	186.4113	200.702833	89.263	FP2
2024	2	1103.0	RIC	daniel-ricciardo	90.088	32.928	28.428	28.644	89.74	180.19759	202.566946	189.518155	205.05243000000002	90.0	FP2
2024	2	1103.0	RUS	george-russell	89.057	32.569	28.116	28.372	88.964	181.440332	201.945575	189.518155	207.537914	89.057	FP2
2024	2	1103.0	SAI	carlos-sainz-jr	89.455	32.688	28.37	28.387	89.455	178.333477	201.945575	183.925816	203.809688	89.445	FP2
2024	2	1103.0	SAR	logan-sargeant	89.934	32.896	28.462	28.576	89.934	178.954848	200.702833	194.489123	203.188317	89.934	FP2
2024	2	1103.0	STR	lance-stroll	89.336	32.378	28.354	28.604	89.127	178.954848	201.324204	187.032671	204.431059	89.336	FP2
2024	2	1103.0	TSU	yuki-tsunoda	89.666	32.604	28.492	28.57	89.572	179.576219	203.188317	190.139526	205.673801	89.666	FP2
2024	2	1103.0	VER	max-verstappen	89.158	32.427	28.34	28.391	88.412	179.576219	200.08146200000002	189.518155	204.431059	89.158	FP2
2024	2	1103.0	ZHO	guanyu-zhou	89.777	32.808	28.328	28.53	89.777	178.333477	201.945575	185.789929	203.809688	89.666	FP2
2024	3	1104.0	ALB	alexander-albon	79.443	27.32	18.099	33.849	77.759	172.119767	192.62501	185.789929	196.353236	79.268	FP1
2024	3	1104.0	ALO	fernando-alonso	77.912	26.905	17.688	33.262	76.997	176.469364	195.110494	188.27541300000001	200.08146200000002	77.855	FP2
2024	3	1104.0	BOT	valtteri-bottas	78.585	27.025	17.975	33.568	77.752	177.090735	193.867752	185.789929	198.217349	78.568	FP2
2024	3	1104.0	GAS	pierre-gasly	78.691	27.227	17.761	33.665	78.39	177.090735	197.595978	188.896784	199.460091	78.653	FP2
2024	3	1104.0	HAM	lewis-hamilton	78.834	27.25	17.751	33.597	76.806	177.090735	193.867752	187.654042	198.83872	78.598	FP2
2024	3	1104.0	HUL	nico-hulkenberg	78.702	27.305	17.846	33.551	77.941	177.090735	197.595978	187.654042		78.702	FP2
2024	3	1104.0	LEC	charles-leclerc	77.277	26.687	17.601	32.923	76.714	177.090735	196.353236	185.789929	198.217349	77.211	FP2
2024	3	1104.0	MAG	kevin-magnussen	79.275	27.06	17.741	33.677	77.961	175.226622	195.110494	186.4113	196.974607	78.478	FP2
2024	3	1104.0	NOR	lando-norris	78.155	27.03	17.69	33.339	77.49	175.847993	195.731865	187.654042	198.83872	78.059	FP2
2024	3	1104.0	OCO	esteban-ocon	78.705	27.253	17.738	33.575	77.92	175.847993	195.110494	188.27541300000001	197.595978	78.566	FP2
2024	3	1104.0	PER	sergio-perez	78.09	27.053	17.811	33.181	77.014	175.226622	195.731865	188.896784	198.83872	78.045	FP2
2024	3	1104.0	PIA	oscar-piastri	78.077	27.034	17.677	33.291	77.087	175.847993	193.867752	187.654042	198.217349	78.002	FP2
2024	3	1104.0	RIC	daniel-ricciardo	78.534	27.036	17.899	33.599	77.963	176.469364	195.731865	188.27541300000001	199.460091	78.534	FP2
2024	3	1104.0	RUS	george-russell	77.951	26.776	17.716	33.286	76.886	177.090735	194.489123	188.27541300000001	198.83872	77.778	FP2
2024	3	1104.0	SAI	carlos-sainz-jr	77.707	26.828	17.742	33.066	76.791	176.469364	194.489123	187.032671	198.83872	77.636	FP2
2024	3	1104.0	SAR	logan-sargeant	78.578	27.119	17.769	33.553	78.578	175.226622	197.595978	189.518155	200.08146200000002	78.441	FP2
2024	3	1104.0	STR	lance-stroll	77.822	26.777	17.691	33.193	77.341	175.226622	193.867752	190.139526	200.08146200000002	77.661	FP2
2024	3	1104.0	TSU	yuki-tsunoda	78.188	27.101	17.8	33.287	77.673	176.469364	195.731865	188.27541300000001	198.217349	78.188	FP2
2024	3	1104.0	VER	max-verstappen	77.658	26.839	17.673000000000002	33.043	76.734	174.605251	196.353236	188.27541300000001	200.08146200000002	77.555	FP2
2024	3	1104.0	ZHO	guanyu-zhou	78.421	27.222	17.826	33.302	77.876	176.469364	195.731865	185.789929	199.460091	78.35	FP2
2024	4	1105.0	ALB	alexander-albon	123.821	41.075	46.973	20.228	90.533	157.828234	185.789929	39.146373	166.52742800000001	108.276	FP2
2024	4	1105.0	ALO	fernando-alonso	90.599	31.695	40.847	18.057	90.082	174.605251	183.925816	162.177831	182.061703	90.599	FP1
2024	4	1105.0	BOT	valtteri-bottas	116.059	39.726	49.828	21.817	90.546	158.449605	165.906057	49.088309	132.973394	111.371	FP2
2024	4	1105.0	GAS	pierre-gasly	92.277	32.43	41.525	18.31	91.141	170.255654	179.576219	159.692347	177.090735	92.265	FP1
2024	4	1105.0	HAM	lewis-hamilton	95.226	35.724	41.449	18.053	90.037	172.741138	184.547187	161.55646000000002	183.30444500000002	95.226	FP2
2024	4	1105.0	HUL	nico-hulkenberg	115.179	39.796	45.075	19.986	91.139	167.148799	184.547187	29.204437	132.352023	104.857	FP2
2024	4	1105.0	IWA	ayumu-iwasa	92.103	32.495	41.482	18.126	92.103	173.362509	182.061703	160.935089	182.061703	92.103	FP1
2024	4	1105.0	LEC	charles-leclerc	98.76	37.038	43.266	18.456	90.383	170.255654	182.683074	160.935089	180.19759	98.76	FP2
2024	4	1105.0	MAG	kevin-magnussen	92.803	32.938	41.64	18.205	91.462	173.98388	183.30444500000002	161.55646000000002	184.547187	92.783	FP1
2024	4	1105.0	NOR	lando-norris	104.977	36.389	42.165	18.75	90.137	171.498396	175.226622	65.243955	132.352023	97.304	FP2
2024	4	1105.0	OCO	esteban-ocon	119.113	43.766	48.852	22.158	91.022	143.536701	168.391541	43.49597	143.536701	114.776	FP2
2024	4	1105.0	PER	sergio-perez	90.237	31.742	40.602	17.893	89.832	174.605251	183.925816	162.177831	183.30444500000002	90.237	FP1
2024	4	1105.0	PIA	oscar-piastri	94.725	34.616	41.883	18.226	90.226	173.98388	183.925816	162.177831	184.547187	94.725	FP2
2024	4	1105.0	RIC	daniel-ricciardo	101.913	36.74	45.453	19.72	90.682	166.52742800000001	178.333477	156.585492	169.634283	101.913	FP2
2024	4	1105.0	RUS	george-russell	90.53	31.906	40.666	17.958	89.918	173.362509	185.168558	162.799202	183.30444500000002	90.53	FP1
2024	4	1105.0	SAI	carlos-sainz-jr	112.579	38.596	45.952	21.832	90.171		167.148799	45.981454	134.216136	106.38	FP2
2024	4	1105.0	SAR	logan-sargeant	93.204	33.056	41.692	18.456	91.452	173.98388	186.4113	162.799202	184.547187	93.204	FP1
2024	4	1105.0	STR	lance-stroll	92.055	32.084	41.356	18.237	91.342	173.98388	182.683074	163.420573	182.683074	91.677	FP1
2024	4	1105.0	TSU	yuki-tsunoda	100.946	35.839	45.384	19.723	90.341	167.148799	177.090735	156.585492	176.469364	100.946	FP2
2024	4	1105.0	VER	max-verstappen	90.056	31.603	40.617	17.836	89.563	175.226622	183.30444500000002	160.935089	183.30444500000002	90.056	FP1
2024	4	1105.0	ZHO	guanyu-zhou	123.317	44.308	49.096	23.592	91.067	126.138313	168.391541	63.379842000000004	115.575006	116.996	FP2
2024	5	1106.0	ALB	alexander-albon	97.229	25.367	29.06	42.802	97.229	177.090735	172.119767	165.906057	197.595978	97.229	FP1
2024	5	1106.0	ALO	fernando-alonso	98.936	25.619	29.403	43.636	98.936	176.469364	172.741138	164.663315	199.460091	98.658	FP1
2024	5	1106.0	BOT	valtteri-bottas	97.53	25.382	29.037	42.91	97.53	176.469364	171.498396	164.663315	198.83872	97.329	FP1
2024	5	1106.0	ERROR												FP2
2024	5	1106.0	GAS	pierre-gasly	99.276	25.978	29.485	43.813	99.276	173.98388	170.255654	160.935089	193.246381	99.276	FP1
2024	5	1106.0	HAM	lewis-hamilton	98.839	25.766	29.29	43.711	98.839	175.226622	172.119767	162.799202	197.595978	98.767	FP1
2024	5	1106.0	HUL	nico-hulkenberg	97.101	25.295	28.897	42.887	97.101	178.954848	173.362509	164.041944	199.460091	97.079	FP1
2024	5	1106.0	LEC	charles-leclerc	98.09	25.768	29.132	43.079	98.09	176.469364	171.498396	160.935089	195.731865	97.979	FP1
2024	5	1106.0	MAG	kevin-magnussen	97.118	25.383	28.931	42.804	97.118	178.954848	172.741138	165.284686	201.945575	97.118	FP1
2024	5	1106.0	NOR	lando-norris	98.63	24.759	28.779	43.437	98.63	175.226622	172.119767	164.041944	198.217349	96.975	FP1
2024	5	1106.0	OCO	esteban-ocon	97.213	25.27	28.745	42.824	97.213	175.847993	171.498396	162.799202	198.83872	96.839	FP1
2024	5	1106.0	PER	sergio-perez	96.69	25.286	28.699	42.536	96.69	177.090735	170.877025	164.663315	198.217349	96.521	FP1
2024	5	1106.0	PIA	oscar-piastri	96.629	24.97	29.018	42.641	96.629	177.712106	173.362509	165.906057	195.110494	96.629	FP1
2024	5	1106.0	RIC	daniel-ricciardo	97.238	25.328	29.068	42.758	97.238	176.469364	170.877025	163.420573	199.460091	97.154	FP1
2024	5	1106.0	RUS	george-russell	98.806	25.885	29.491	43.43	98.806	175.226622	171.498396	164.041944	197.595978	98.806	FP1
2024	5	1106.0	SAI	carlos-sainz-jr	98.284	25.78	29.188	43.133	98.284	175.847993	170.255654	162.799202	198.217349	98.101	FP1
2024	5	1106.0	SAR	logan-sargeant	98.286	25.715	29.361	43.097	98.286	176.469364	171.498396	165.284686	198.83872	98.173	FP1
2024	5	1106.0	STR	lance-stroll	96.302	25.091	28.534	42.677	96.302	175.847993	172.119767	164.663315	198.83872	96.302	FP1
2024	5	1106.0	TSU	yuki-tsunoda	98.006	25.453	29.29	43.263	98.006	176.469364	170.877025	162.799202	197.595978	98.006	FP1
2024	5	1106.0	VER	max-verstappen	96.66	25.18	28.652	42.576	96.66	176.469364	170.877025	164.041944	198.83872	96.408	FP1
2024	5	1106.0	ZHO	guanyu-zhou	97.626	25.43	28.826	43.206	97.626	175.847993	170.877025	161.55646000000002	197.595978	97.462	FP1
2024	6	1107.0	ALB	alexander-albon	89.393	30.258	33.969	24.992	89.393	136.70162	118.681861	176.469364	212.508882	89.219	FP1
2024	6	1107.0	ALO	fernando-alonso	90.023	30.301	34.369	25.353	90.023	133.594765	116.817748	174.605251	210.644769	90.023	FP1
2024	6	1107.0	BOT	valtteri-bottas	89.636	29.87	34.209	25.323	89.636	135.458878	119.30323200000001	171.498396	208.780656	89.402	FP1
2024	6	1107.0	ERROR												FP2
