year	round	driverId	driverIdNorm	first_lap_position
2016	20	button	button	16
2016	20	kevin_magnussen	kevin-magnussen	17
2016	20	wehrlein	wehrlein	18
2016	20	ericsson	ericsson	19
2016	20	nasr	nasr	20
2016	20	ocon	ocon	21
2017	1	hamilton	hamilton	1
2017	1	vettel	vettel	2
2017	1	bottas	bottas	3
2017	1	raikkonen	raikkonen	4
2017	1	max_verstappen	max-verstappen	5
2017	1	massa	massa	6
2017	1	grosjean	grosjean	7
2017	1	sainz	sainz	8
2017	1	perez	perez	9
2017	1	kvyat	kvyat	10
2017	1	alonso	alonso	11
2017	1	hulkenberg	hulkenberg	12
2017	1	ocon	ocon	13
2017	1	stroll	stroll	14
2017	1	jolyon_palmer	jolyon-palmer	15
2017	1	vandoorne	vandoorne	16
2017	1	giovinazzi	giovinazzi	17
2017	1	ericsson	ericsson	18
2017	1	kevin_magnussen	kevin-magnussen	19
2017	1	ricciardo	ricciardo	20
2017	3	bottas	bottas	1
2017	3	vettel	vettel	2
2017	3	hamilton	hamilton	3
2017	3	max_verstappen	max-verstappen	4
2017	3	ricciardo	ricciardo	5
2017	3	massa	massa	6
2017	3	raikkonen	raikkonen	7
2017	3	hulkenberg	hulkenberg	8
2017	3	grosjean	grosjean	9
2017	3	ocon	ocon	10
2017	3	sainz	sainz	11
2017	3	jolyon_palmer	jolyon-palmer	12
2017	3	perez	perez	13
2017	3	stroll	stroll	14
2017	3	alonso	alonso	15
2017	3	kevin_magnussen	kevin-magnussen	16
2017	3	wehrlein	wehrlein	17
2017	3	kvyat	kvyat	18
2017	3	ericsson	ericsson	19
2017	4	bottas	bottas	1
2017	4	vettel	vettel	2
2017	4	raikkonen	raikkonen	3
2017	4	hamilton	hamilton	4
2017	4	max_verstappen	max-verstappen	5
2017	4	massa	massa	6
2017	4	ricciardo	ricciardo	7
2017	4	perez	perez	8
2017	4	ocon	ocon	9
2017	4	hulkenberg	hulkenberg	10
2017	4	kevin_magnussen	kevin-magnussen	11
2017	4	sainz	sainz	12
2017	4	kvyat	kvyat	13
2017	4	wehrlein	wehrlein	14
2017	4	stroll	stroll	15
2017	4	vandoorne	vandoorne	16
2017	4	ericsson	ericsson	17
2017	5	vettel	vettel	1
2017	5	hamilton	hamilton	2
2017	5	bottas	bottas	3
2017	5	ricciardo	ricciardo	4
2017	5	perez	perez	5
2017	5	ocon	ocon	6
2017	5	hulkenberg	hulkenberg	7
2017	5	kevin_magnussen	kevin-magnussen	8
2017	5	sainz	sainz	9
2017	5	grosjean	grosjean	10
2017	5	alonso	alonso	11
2017	5	wehrlein	wehrlein	12
2017	5	stroll	stroll	13
2017	5	jolyon_palmer	jolyon-palmer	14
2017	5	ericsson	ericsson	15
2017	5	vandoorne	vandoorne	16
2017	5	kvyat	kvyat	17
2017	5	massa	massa	18
2017	5	max_verstappen	max-verstappen	19
2017	7	hamilton	hamilton	1
2017	7	max_verstappen	max-verstappen	2
2017	7	bottas	bottas	3
2017	7	vettel	vettel	4
2017	7	ricciardo	ricciardo	5
2017	7	raikkonen	raikkonen	6
2017	7	perez	perez	7
2017	7	ocon	ocon	8
2017	7	hulkenberg	hulkenberg	9
2017	7	kvyat	kvyat	10
2017	7	vandoorne	vandoorne	11
2017	7	alonso	alonso	12
2017	7	kevin_magnussen	kevin-magnussen	13
2017	7	jolyon_palmer	jolyon-palmer	14
2017	7	stroll	stroll	15
2017	7	ericsson	ericsson	16
2017	7	grosjean	grosjean	17
2017	7	wehrlein	wehrlein	18
2017	8	hamilton	hamilton	1
2017	8	vettel	vettel	2
2017	8	perez	perez	3
2017	8	max_verstappen	max-verstappen	4
2017	8	raikkonen	raikkonen	5
2017	8	massa	massa	6
2017	8	ocon	ocon	7
2017	8	stroll	stroll	8
2017	8	ricciardo	ricciardo	9
2017	8	hulkenberg	hulkenberg	10
2017	8	kevin_magnussen	kevin-magnussen	11
2017	8	kvyat	kvyat	12
2017	8	wehrlein	wehrlein	13
2017	8	grosjean	grosjean	14
2017	8	ericsson	ericsson	15
2017	8	vandoorne	vandoorne	16
2017	8	jolyon_palmer	jolyon-palmer	17
2017	8	alonso	alonso	18
2017	8	sainz	sainz	19
2017	8	bottas	bottas	20
2017	10	hamilton	hamilton	1
2017	10	raikkonen	raikkonen	2
2017	10	max_verstappen	max-verstappen	3
2017	10	vettel	vettel	4
2017	10	hulkenberg	hulkenberg	5
2017	10	ocon	ocon	6
2017	10	bottas	bottas	7
2017	10	perez	perez	8
2017	10	vandoorne	vandoorne	9
2017	10	massa	massa	10
2017	10	grosjean	grosjean	11
2017	10	stroll	stroll	12
2017	10	kevin_magnussen	kevin-magnussen	13
2017	10	ricciardo	ricciardo	14
2017	10	ericsson	ericsson	15
2017	10	alonso	alonso	16
2017	10	wehrlein	wehrlein	17
2017	10	kvyat	kvyat	18
2017	11	vettel	vettel	1
2017	11	raikkonen	raikkonen	2
2017	11	bottas	bottas	3
2017	11	max_verstappen	max-verstappen	4
2017	11	hamilton	hamilton	5
2017	11	sainz	sainz	6
2017	11	alonso	alonso	7
2017	11	perez	perez	8
2017	11	vandoorne	vandoorne	9
2017	11	ocon	ocon	10
2017	11	jolyon_palmer	jolyon-palmer	11
2017	11	hulkenberg	hulkenberg	12
2017	11	kevin_magnussen	kevin-magnussen	13
2017	11	kvyat	kvyat	14
2017	11	stroll	stroll	15
2017	11	grosjean	grosjean	16
2017	11	ericsson	ericsson	17
2017	11	wehrlein	wehrlein	18
2017	11	resta	resta	19
2017	12	hamilton	hamilton	1
2017	12	vettel	vettel	2
2017	12	bottas	bottas	3
2017	12	raikkonen	raikkonen	4
2017	12	max_verstappen	max-verstappen	5
2017	12	ricciardo	ricciardo	6
2017	12	hulkenberg	hulkenberg	7
2017	12	alonso	alonso	8
2017	12	ocon	ocon	9
2017	12	kevin_magnussen	kevin-magnussen	10
2017	12	perez	perez	11
2017	12	grosjean	grosjean	12
2017	12	jolyon_palmer	jolyon-palmer	13
2017	12	massa	massa	14
2017	12	stroll	stroll	15
2017	12	sainz	sainz	16
2017	12	kvyat	kvyat	17
2017	12	vandoorne	vandoorne	18
2017	12	ericsson	ericsson	19
2017	12	wehrlein	wehrlein	20
2017	14	hamilton	hamilton	1
2017	14	ricciardo	ricciardo	2
2017	14	hulkenberg	hulkenberg	3
2017	14	perez	perez	4
2017	14	bottas	bottas	5
2017	14	jolyon_palmer	jolyon-palmer	6
2017	14	vandoorne	vandoorne	7
2017	14	ocon	ocon	8
2017	14	sainz	sainz	9
2017	14	kevin_magnussen	kevin-magnussen	10
2017	14	kvyat	kvyat	11
2017	14	alonso	alonso	12
2017	14	stroll	stroll	13
2017	14	massa	massa	14
2017	14	grosjean	grosjean	15
2017	14	ericsson	ericsson	16
2017	14	wehrlein	wehrlein	17
2017	15	hamilton	hamilton	1
2017	15	max_verstappen	max-verstappen	2
2017	15	bottas	bottas	3
2017	15	ricciardo	ricciardo	4
2017	15	vandoorne	vandoorne	5
2017	15	perez	perez	6
2017	15	ocon	ocon	7
2017	15	stroll	stroll	8
2017	15	massa	massa	9
2017	15	kevin_magnussen	kevin-magnussen	10
2017	15	alonso	alonso	11
2017	15	hulkenberg	hulkenberg	12
2017	15	vettel	vettel	13
2017	15	jolyon_palmer	jolyon-palmer	14
2017	15	sainz	sainz	15
2017	15	gasly	gasly	16
2017	15	wehrlein	wehrlein	17
2017	15	ericsson	ericsson	18
2017	15	grosjean	grosjean	19
2017	17	vettel	vettel	1
2017	17	hamilton	hamilton	2
2017	17	bottas	bottas	3
2017	17	ricciardo	ricciardo	4
2017	17	ocon	ocon	5
2017	17	raikkonen	raikkonen	6
2017	17	alonso	alonso	7
2017	17	sainz	sainz	8
2017	17	massa	massa	9
2017	17	perez	perez	10
2017	17	kvyat	kvyat	11
2017	17	grosjean	grosjean	12
2017	17	max_verstappen	max-verstappen	13
2017	17	ericsson	ericsson	14
2017	17	stroll	stroll	15
2017	17	hulkenberg	hulkenberg	16
2017	17	vandoorne	vandoorne	17
2017	17	kevin_magnussen	kevin-magnussen	18
2017	17	wehrlein	wehrlein	19
2017	17	brendon_hartley	brendon-hartley	20
2017	18	max_verstappen	max-verstappen	1
2017	18	bottas	bottas	2
2017	18	ocon	ocon	3
2017	18	hulkenberg	hulkenberg	4
2017	18	sainz	sainz	5
2017	18	perez	perez	6
2017	18	massa	massa	7
2017	18	vettel	vettel	8
2017	18	raikkonen	raikkonen	9
2017	18	stroll	stroll	10
2017	18	ricciardo	ricciardo	11
2017	18	kevin_magnussen	kevin-magnussen	12
2017	18	vandoorne	vandoorne	13
2017	18	ericsson	ericsson	14
2017	18	grosjean	grosjean	15
2017	18	alonso	alonso	16
2017	18	wehrlein	wehrlein	17
2017	18	brendon_hartley	brendon-hartley	18
2017	18	gasly	gasly	19
2017	18	hamilton	hamilton	20
2017	20	bottas	bottas	1
2017	20	hamilton	hamilton	2
2017	20	vettel	vettel	3
2017	20	ricciardo	ricciardo	4
2017	20	raikkonen	raikkonen	5
2017	20	max_verstappen	max-verstappen	6
2017	20	hulkenberg	hulkenberg	7
2017	20	perez	perez	8
2017	20	ocon	ocon	9
2017	20	massa	massa	10
2017	20	alonso	alonso	11
2017	20	sainz	sainz	12
2017	20	stroll	stroll	13
2017	20	grosjean	grosjean	14
2017	20	vandoorne	vandoorne	15
2017	20	gasly	gasly	16
2017	20	wehrlein	wehrlein	17
2017	20	brendon_hartley	brendon-hartley	18
2017	20	ericsson	ericsson	19
2017	20	kevin_magnussen	kevin-magnussen	20
2018	1	hamilton	hamilton	1
2018	1	raikkonen	raikkonen	2
2018	1	vettel	vettel	3
2018	1	kevin_magnussen	kevin-magnussen	4
2018	1	max_verstappen	max-verstappen	5
2018	1	grosjean	grosjean	6
2018	1	hulkenberg	hulkenberg	7
2018	1	ricciardo	ricciardo	8
2018	1	sainz	sainz	9
2018	1	alonso	alonso	10
2018	1	vandoorne	vandoorne	11
2018	1	perez	perez	12
2018	1	ocon	ocon	13
2018	1	stroll	stroll	14
2018	1	bottas	bottas	15
2018	1	ericsson	ericsson	16
2018	1	gasly	gasly	17
2018	1	leclerc	leclerc	18
2018	1	sirotkin	sirotkin	19
2018	1	brendon_hartley	brendon-hartley	20
2018	2	vettel	vettel	1
2018	2	bottas	bottas	2
2018	2	raikkonen	raikkonen	3
2018	2	ricciardo	ricciardo	4
2018	2	gasly	gasly	5
2018	2	kevin_magnussen	kevin-magnussen	6
2018	2	ocon	ocon	7
2018	2	hulkenberg	hulkenberg	8
2018	2	alonso	alonso	9
2018	2	hamilton	hamilton	10
2018	2	max_verstappen	max-verstappen	11
2018	2	brendon_hartley	brendon-hartley	12
2018	2	sainz	sainz	13
2018	2	ericsson	ericsson	14
2018	2	stroll	stroll	15
2018	2	grosjean	grosjean	16
2018	2	leclerc	leclerc	17
2018	2	vandoorne	vandoorne	18
2018	2	sirotkin	sirotkin	19
2018	2	perez	perez	20
2018	3	vettel	vettel	1
2018	3	bottas	bottas	2
2018	3	max_verstappen	max-verstappen	3
2018	3	raikkonen	raikkonen	4
2018	3	hamilton	hamilton	5
2018	3	ricciardo	ricciardo	6
2018	3	hulkenberg	hulkenberg	7
2018	3	sainz	sainz	8
2018	3	grosjean	grosjean	9
2018	3	kevin_magnussen	kevin-magnussen	10
2018	3	alonso	alonso	11
2018	3	stroll	stroll	12
2018	3	ocon	ocon	13
2018	3	perez	perez	14
2018	3	sirotkin	sirotkin	15
2018	3	vandoorne	vandoorne	16
2018	3	brendon_hartley	brendon-hartley	17
2018	3	leclerc	leclerc	18
2018	3	gasly	gasly	19
2018	3	ericsson	ericsson	20
2018	4	vettel	vettel	1
2018	4	hamilton	hamilton	2
2018	4	bottas	bottas	3
2018	4	ricciardo	ricciardo	4
2018	4	max_verstappen	max-verstappen	5
2018	4	raikkonen	raikkonen	6
2018	4	sainz	sainz	7
2018	4	stroll	stroll	8
2018	4	perez	perez	9
2018	4	hulkenberg	hulkenberg	10
2018	4	gasly	gasly	11
2018	4	leclerc	leclerc	12
2018	4	vandoorne	vandoorne	13
2018	4	grosjean	grosjean	14
2018	4	brendon_hartley	brendon-hartley	15
2018	4	alonso	alonso	16
2018	4	kevin_magnussen	kevin-magnussen	17
2018	4	ericsson	ericsson	18
2018	5	hamilton	hamilton	1
2018	5	vettel	vettel	2
2018	5	bottas	bottas	3
2018	5	raikkonen	raikkonen	4
2018	5	max_verstappen	max-verstappen	5
2018	5	ricciardo	ricciardo	6
2018	5	kevin_magnussen	kevin-magnussen	7
2018	5	sainz	sainz	8
2018	5	leclerc	leclerc	9
2018	5	ocon	ocon	10
2018	5	alonso	alonso	11
2018	5	stroll	stroll	12
2018	5	perez	perez	13
2018	5	vandoorne	vandoorne	14
2018	5	brendon_hartley	brendon-hartley	15
2018	5	ericsson	ericsson	16
2018	5	sirotkin	sirotkin	17
2018	6	ricciardo	ricciardo	1
2018	6	vettel	vettel	2
2018	6	hamilton	hamilton	3
2018	6	raikkonen	raikkonen	4
2018	6	bottas	bottas	5
2018	6	ocon	ocon	6
2018	6	alonso	alonso	7
2018	6	sainz	sainz	8
2018	6	perez	perez	9
2018	6	gasly	gasly	10
2018	6	hulkenberg	hulkenberg	11
2018	6	sirotkin	sirotkin	12
2018	6	vandoorne	vandoorne	13
2018	6	leclerc	leclerc	14
2018	6	brendon_hartley	brendon-hartley	15
2018	6	stroll	stroll	16
2018	6	ericsson	ericsson	17
2018	6	max_verstappen	max-verstappen	18
2018	6	kevin_magnussen	kevin-magnussen	19
2018	6	grosjean	grosjean	20
2018	7	vettel	vettel	1
2018	7	bottas	bottas	2
2018	7	max_verstappen	max-verstappen	3
2018	7	hamilton	hamilton	4
2018	7	ricciardo	ricciardo	5
2018	7	raikkonen	raikkonen	6
2018	7	ocon	ocon	7
2018	7	hulkenberg	hulkenberg	8
2018	7	sainz	sainz	9
2018	7	perez	perez	10
2018	7	leclerc	leclerc	11
2018	7	kevin_magnussen	kevin-magnussen	12
2018	7	sirotkin	sirotkin	13
2018	7	alonso	alonso	14
2018	7	gasly	gasly	15
2018	7	grosjean	grosjean	16
2018	7	ericsson	ericsson	17
2018	7	vandoorne	vandoorne	18
2018	8	hamilton	hamilton	1
2018	8	max_verstappen	max-verstappen	2
2018	8	sainz	sainz	3
2018	8	ricciardo	ricciardo	4
2018	8	kevin_magnussen	kevin-magnussen	5
2018	8	leclerc	leclerc	6
2018	8	raikkonen	raikkonen	7
2018	8	grosjean	grosjean	8
2018	8	perez	perez	9
2018	8	hulkenberg	hulkenberg	10
2018	8	ericsson	ericsson	11
2018	8	vandoorne	vandoorne	12
2018	8	brendon_hartley	brendon-hartley	13
2018	8	stroll	stroll	14
2018	8	sirotkin	sirotkin	15
2018	8	alonso	alonso	16
2018	8	vettel	vettel	17
2018	8	bottas	bottas	18
2018	9	hamilton	hamilton	1
2018	9	bottas	bottas	2
2018	9	max_verstappen	max-verstappen	3
2018	9	raikkonen	raikkonen	4
2018	9	ricciardo	ricciardo	5
2018	9	grosjean	grosjean	6
2018	9	kevin_magnussen	kevin-magnussen	7
2018	9	vettel	vettel	8
2018	9	hulkenberg	hulkenberg	9
2018	9	ocon	ocon	10
2018	9	stroll	stroll	11
2018	9	sainz	sainz	12
2018	9	perez	perez	13
2018	9	leclerc	leclerc	14
2018	9	gasly	gasly	15
2018	9	ericsson	ericsson	16
2018	9	sirotkin	sirotkin	17
2018	9	brendon_hartley	brendon-hartley	18
2018	9	alonso	alonso	19
2018	9	vandoorne	vandoorne	20
2018	10	vettel	vettel	1
2018	10	bottas	bottas	2
2018	10	max_verstappen	max-verstappen	3
2018	10	raikkonen	raikkonen	4
2018	10	ricciardo	ricciardo	5
2018	10	hulkenberg	hulkenberg	6
2018	10	leclerc	leclerc	7
2018	10	ocon	ocon	8
2018	10	sainz	sainz	9
2018	10	kevin_magnussen	kevin-magnussen	10
2018	10	alonso	alonso	11
2018	10	gasly	gasly	12
2018	10	grosjean	grosjean	13
2018	10	ericsson	ericsson	14
2018	10	vandoorne	vandoorne	15
2018	10	sirotkin	sirotkin	16
2018	10	hamilton	hamilton	17
2018	10	stroll	stroll	18
2018	10	perez	perez	19
2018	10	brendon_hartley	brendon-hartley	20
2018	11	vettel	vettel	1
2018	11	bottas	bottas	2
2018	11	raikkonen	raikkonen	3
2018	11	max_verstappen	max-verstappen	4
2018	11	kevin_magnussen	kevin-magnussen	5
2018	11	hulkenberg	hulkenberg	6
2018	11	grosjean	grosjean	7
2018	11	perez	perez	8
2018	11	sainz	sainz	9
2018	11	leclerc	leclerc	10
2018	11	alonso	alonso	11
2018	11	ocon	ocon	12
2018	11	hamilton	hamilton	13
2018	11	sirotkin	sirotkin	14
2018	11	ericsson	ericsson	15
2018	11	stroll	stroll	16
2018	11	brendon_hartley	brendon-hartley	17
2018	11	gasly	gasly	18
2018	11	ricciardo	ricciardo	19
2018	11	vandoorne	vandoorne	20
2018	12	hamilton	hamilton	1
2018	12	bottas	bottas	2
2018	12	vettel	vettel	3
2018	12	raikkonen	raikkonen	4
2018	12	max_verstappen	max-verstappen	5
2018	12	gasly	gasly	6
2018	12	kevin_magnussen	kevin-magnussen	7
2018	12	sainz	sainz	8
2018	12	brendon_hartley	brendon-hartley	9
2018	12	hulkenberg	hulkenberg	10
2018	12	alonso	alonso	11
2018	12	grosjean	grosjean	12
2018	12	vandoorne	vandoorne	13
2018	12	ocon	ocon	14
2018	12	perez	perez	15
2018	12	ricciardo	ricciardo	16
2018	12	sirotkin	sirotkin	17
2018	12	ericsson	ericsson	18
2018	12	stroll	stroll	19
2018	13	vettel	vettel	1
2018	13	hamilton	hamilton	2
2018	13	perez	perez	3
2018	13	ocon	ocon	4
2018	13	max_verstappen	max-verstappen	5
2018	13	grosjean	grosjean	6
2018	13	kevin_magnussen	kevin-magnussen	7
2018	13	gasly	gasly	8
2018	13	ericsson	ericsson	9
2018	13	sirotkin	sirotkin	10
2018	13	stroll	stroll	11
2018	13	ricciardo	ricciardo	12
2018	13	brendon_hartley	brendon-hartley	13
2018	13	sainz	sainz	14
2018	13	bottas	bottas	15
2018	13	vandoorne	vandoorne	16
2018	13	raikkonen	raikkonen	17
2018	14	raikkonen	raikkonen	1
2018	14	hamilton	hamilton	2
2018	14	max_verstappen	max-verstappen	3
2018	14	bottas	bottas	4
2018	14	grosjean	grosjean	5
2018	14	sainz	sainz	6
2018	14	ocon	ocon	7
2018	14	stroll	stroll	8
2018	14	sirotkin	sirotkin	9
2018	14	alonso	alonso	10
2018	14	gasly	gasly	11
2018	14	kevin_magnussen	kevin-magnussen	12
2018	14	perez	perez	13
2018	14	leclerc	leclerc	14
2018	14	vandoorne	vandoorne	15
2018	14	hulkenberg	hulkenberg	16
2018	14	ricciardo	ricciardo	17
2018	14	vettel	vettel	18
2018	14	ericsson	ericsson	19
2018	15	hamilton	hamilton	1
2018	15	vettel	vettel	2
2018	15	max_verstappen	max-verstappen	3
2018	15	bottas	bottas	4
2018	15	raikkonen	raikkonen	5
2018	15	ricciardo	ricciardo	6
2018	15	perez	perez	7
2018	15	grosjean	grosjean	8
2018	15	alonso	alonso	9
2018	15	sainz	sainz	10
2018	15	hulkenberg	hulkenberg	11
2018	15	gasly	gasly	12
2018	15	leclerc	leclerc	13
2018	15	ericsson	ericsson	14
2018	15	kevin_magnussen	kevin-magnussen	15
2018	15	brendon_hartley	brendon-hartley	16
2018	15	sirotkin	sirotkin	17
2018	15	vandoorne	vandoorne	18
2018	15	stroll	stroll	19
2018	16	bottas	bottas	1
2018	16	hamilton	hamilton	2
2018	16	vettel	vettel	3
2018	16	raikkonen	raikkonen	4
2018	16	kevin_magnussen	kevin-magnussen	5
2018	16	leclerc	leclerc	6
2018	16	ocon	ocon	7
2018	16	perez	perez	8
2018	16	grosjean	grosjean	9
2018	16	ericsson	ericsson	10
2018	16	sainz	sainz	11
2018	16	hulkenberg	hulkenberg	12
2018	16	max_verstappen	max-verstappen	13
2018	16	stroll	stroll	14
2018	16	sirotkin	sirotkin	15
2018	16	alonso	alonso	16
2018	16	vandoorne	vandoorne	17
2018	16	ricciardo	ricciardo	18
2018	16	brendon_hartley	brendon-hartley	19
2018	16	gasly	gasly	20
2018	17	hamilton	hamilton	1
2018	17	bottas	bottas	2
2018	17	max_verstappen	max-verstappen	3
2018	17	vettel	vettel	4
2018	17	raikkonen	raikkonen	5
2018	17	grosjean	grosjean	6
2018	17	gasly	gasly	7
2018	17	perez	perez	8
2018	17	ocon	ocon	9
2018	17	brendon_hartley	brendon-hartley	10
2018	17	sainz	sainz	11
2018	17	kevin_magnussen	kevin-magnussen	12
2018	17	leclerc	leclerc	13
2018	17	ricciardo	ricciardo	14
2018	17	alonso	alonso	15
2018	17	hulkenberg	hulkenberg	16
2018	17	stroll	stroll	17
2018	17	sirotkin	sirotkin	18
2018	17	vandoorne	vandoorne	19
2018	17	ericsson	ericsson	20
2018	18	raikkonen	raikkonen	1
2018	18	hamilton	hamilton	2
2018	18	bottas	bottas	3
2018	18	ricciardo	ricciardo	4
2018	18	hulkenberg	hulkenberg	5
2018	18	sainz	sainz	6
2018	18	ocon	ocon	7
2018	18	perez	perez	8
2018	18	max_verstappen	max-verstappen	9
2018	18	kevin_magnussen	kevin-magnussen	10
2018	18	sirotkin	sirotkin	11
2018	18	brendon_hartley	brendon-hartley	12
2018	18	vandoorne	vandoorne	13
2018	18	gasly	gasly	14
2018	18	vettel	vettel	15
2018	18	ericsson	ericsson	16
2018	18	leclerc	leclerc	17
2018	18	stroll	stroll	18
2018	18	grosjean	grosjean	19
2018	18	alonso	alonso	20
2018	19	max_verstappen	max-verstappen	1
2018	19	hamilton	hamilton	2
2018	19	ricciardo	ricciardo	3
2018	19	vettel	vettel	4
2018	19	bottas	bottas	5
2018	19	sainz	sainz	6
2018	19	raikkonen	raikkonen	7
2018	19	hulkenberg	hulkenberg	8
2018	19	leclerc	leclerc	9
2018	19	ericsson	ericsson	10
2018	19	perez	perez	11
2018	19	alonso	alonso	12
2018	19	stroll	stroll	13
2018	19	kevin_magnussen	kevin-magnussen	14
2018	19	sirotkin	sirotkin	15
2018	19	ocon	ocon	16
2018	19	gasly	gasly	17
2018	19	grosjean	grosjean	18
2018	19	vandoorne	vandoorne	19
2018	19	brendon_hartley	brendon-hartley	20
2018	20	hamilton	hamilton	1
2018	20	bottas	bottas	2
2018	20	vettel	vettel	3
2018	20	raikkonen	raikkonen	4
2018	20	max_verstappen	max-verstappen	5
2018	20	leclerc	leclerc	6
2018	20	grosjean	grosjean	7
2018	20	gasly	gasly	8
2018	20	ericsson	ericsson	9
2018	20	ricciardo	ricciardo	10
2018	20	kevin_magnussen	kevin-magnussen	11
2018	20	perez	perez	12
2018	20	sainz	sainz	13
2018	20	hulkenberg	hulkenberg	14
2018	20	alonso	alonso	15
2018	20	brendon_hartley	brendon-hartley	16
2018	20	sirotkin	sirotkin	17
2018	20	stroll	stroll	18
2018	20	ocon	ocon	19
2018	20	vandoorne	vandoorne	20
2018	21	hamilton	hamilton	1
2018	21	bottas	bottas	2
2018	21	vettel	vettel	3
2018	21	raikkonen	raikkonen	4
2018	21	leclerc	leclerc	5
2018	21	ricciardo	ricciardo	6
2018	21	grosjean	grosjean	7
2018	21	ocon	ocon	8
2018	21	max_verstappen	max-verstappen	9
2018	21	perez	perez	10
2018	21	sainz	sainz	11
2018	21	ericsson	ericsson	12
2018	21	gasly	gasly	13
2018	21	alonso	alonso	14
2018	21	stroll	stroll	15
2018	21	kevin_magnussen	kevin-magnussen	16
2018	21	vandoorne	vandoorne	17
2018	21	sirotkin	sirotkin	18
2018	21	brendon_hartley	brendon-hartley	19
2019	1	bottas	bottas	1
2019	1	hamilton	hamilton	2
2019	1	vettel	vettel	3
2019	1	max_verstappen	max-verstappen	4
2019	1	leclerc	leclerc	5
2019	1	kevin_magnussen	kevin-magnussen	6
2019	1	grosjean	grosjean	7
2019	1	hulkenberg	hulkenberg	8
2019	1	raikkonen	raikkonen	9
2019	1	norris	norris	10
2019	1	albon	albon	11
2019	1	perez	perez	12
2019	1	stroll	stroll	13
2019	1	sainz	sainz	14
2019	1	kvyat	kvyat	15
2019	1	giovinazzi	giovinazzi	16
2019	1	gasly	gasly	17
2019	1	russell	russell	18
2019	1	kubica	kubica	19
2019	1	ricciardo	ricciardo	20
2019	2	vettel	vettel	1
2019	2	bottas	bottas	2
2019	2	leclerc	leclerc	3
2019	2	hamilton	hamilton	4
2019	2	max_verstappen	max-verstappen	5
2019	2	sainz	sainz	6
2019	2	kevin_magnussen	kevin-magnussen	7
2019	2	raikkonen	raikkonen	8
2019	2	ricciardo	ricciardo	9
2019	2	perez	perez	10
2019	2	hulkenberg	hulkenberg	11
2019	2	gasly	gasly	12
2019	2	albon	albon	13
2019	2	norris	norris	14
2019	2	giovinazzi	giovinazzi	15
2019	2	kvyat	kvyat	16
2019	2	kubica	kubica	17
2019	2	russell	russell	18
2019	2	stroll	stroll	19
2019	2	grosjean	grosjean	20
2019	3	hamilton	hamilton	1
2019	3	bottas	bottas	2
2019	3	leclerc	leclerc	3
2019	3	vettel	vettel	4
2019	3	max_verstappen	max-verstappen	5
2019	3	gasly	gasly	6
2019	3	ricciardo	ricciardo	7
2019	3	perez	perez	8
2019	3	hulkenberg	hulkenberg	9
2019	3	grosjean	grosjean	10
2019	3	kevin_magnussen	kevin-magnussen	11
2019	3	raikkonen	raikkonen	12
2019	3	stroll	stroll	13
2019	3	giovinazzi	giovinazzi	14
2019	3	russell	russell	15
2019	3	kubica	kubica	16
2019	3	kvyat	kvyat	17
2019	3	albon	albon	18
2019	3	sainz	sainz	19
2019	3	norris	norris	20
2019	4	bottas	bottas	1
2019	4	hamilton	hamilton	2
2019	4	vettel	vettel	3
2019	4	perez	perez	4
2019	4	max_verstappen	max-verstappen	5
2019	4	norris	norris	6
2019	4	kvyat	kvyat	7
2019	4	sainz	sainz	8
2019	4	ricciardo	ricciardo	9
2019	4	leclerc	leclerc	10
2019	4	stroll	stroll	11
2019	4	albon	albon	12
2019	4	kevin_magnussen	kevin-magnussen	13
2019	4	hulkenberg	hulkenberg	14
2019	4	giovinazzi	giovinazzi	15
2019	4	grosjean	grosjean	16
2019	4	raikkonen	raikkonen	17
2019	4	russell	russell	18
2019	4	gasly	gasly	19
2019	4	kubica	kubica	20
2019	5	hamilton	hamilton	1
2019	5	bottas	bottas	2
2019	5	max_verstappen	max-verstappen	3
2019	5	vettel	vettel	4
2019	5	leclerc	leclerc	5
2019	5	gasly	gasly	6
2019	5	grosjean	grosjean	7
2019	5	kevin_magnussen	kevin-magnussen	8
2019	5	kvyat	kvyat	9
2019	5	albon	albon	10
2019	5	sainz	sainz	11
2019	5	ricciardo	ricciardo	12
2019	5	perez	perez	13
2019	5	stroll	stroll	14
2019	5	giovinazzi	giovinazzi	15
2019	5	norris	norris	16
2019	5	kubica	kubica	17
2019	5	hulkenberg	hulkenberg	18
2019	5	russell	russell	19
2019	5	raikkonen	raikkonen	20
2019	6	hamilton	hamilton	1
2019	6	bottas	bottas	2
2019	6	max_verstappen	max-verstappen	3
2019	6	vettel	vettel	4
2019	6	ricciardo	ricciardo	5
2019	6	kevin_magnussen	kevin-magnussen	6
2019	6	gasly	gasly	7
2019	6	sainz	sainz	8
2019	6	kvyat	kvyat	9
2019	6	albon	albon	10
2019	6	hulkenberg	hulkenberg	11
2019	6	grosjean	grosjean	12
2019	6	norris	norris	13
2019	6	leclerc	leclerc	14
2019	6	stroll	stroll	15
2019	6	perez	perez	16
2019	6	raikkonen	raikkonen	17
2019	6	kubica	kubica	18
2019	6	giovinazzi	giovinazzi	19
2019	6	russell	russell	20
2019	7	vettel	vettel	1
2019	7	hamilton	hamilton	2
2019	7	leclerc	leclerc	3
2019	7	ricciardo	ricciardo	4
2019	7	gasly	gasly	5
